2026-04-08 22:26:40,212 | INFO | Rewiring complete | nodes=42 | edges 81->89 (+8) | density 0.0941->0.1034 | avg_degree 3.86->4.24
2026-04-09 02:29:34,689 | INFO | Rewiring complete | nodes=11 | edges 22->27 (+5) | density 0.4000->0.4909 | avg_degree 4.00->4.91
2026-04-09 02:29:47,845 | INFO | Rewiring complete | nodes=15 | edges 28->33 (+5) | density 0.2667->0.3143 | avg_degree 3.73->4.40
2026-04-09 02:29:57,965 | INFO | Rewiring complete | nodes=16 | edges 36->41 (+5) | density 0.3000->0.3417 | avg_degree 4.50->5.12
2026-04-09 02:30:09,251 | INFO | Rewiring complete | nodes=13 | edges 25->30 (+5) | density 0.3205->0.3846 | avg_degree 3.85->4.62
2026-04-09 02:30:27,756 | INFO | Rewiring complete | nodes=16 | edges 27->32 (+5) | density 0.2250->0.2667 | avg_degree 3.38->4.00
2026-04-09 02:30:54,654 | INFO | Rewiring complete | nodes=64 | edges 129->141 (+12) | density 0.0640->0.0699 | avg_degree 4.03->4.41
2026-04-09 02:31:29,930 | INFO | Rewiring complete | nodes=140 | edges 183->201 (+18) | density 0.0188->0.0207 | avg_degree 2.61->2.87
2026-04-09 02:31:43,745 | INFO | Rewiring complete | nodes=11 | edges 20->25 (+5) | density 0.3636->0.4545 | avg_degree 3.64->4.55
2026-04-09 02:32:18,685 | INFO | Rewiring complete | nodes=150 | edges 271->298 (+27) | density 0.0243->0.0267 | avg_degree 3.61->3.97
2026-04-09 02:32:34,766 | INFO | Rewiring complete | nodes=39 | edges 71->78 (+7) | density 0.0958->0.1053 | avg_degree 3.64->4.00
2026-04-09 02:32:55,015 | INFO | Rewiring complete | nodes=33 | edges 65->71 (+6) | density 0.1231->0.1345 | avg_degree 3.94->4.30
2026-04-09 02:33:05,620 | INFO | Rewiring complete | nodes=6 | edges 12->15 (+3) | density 0.8000->1.0000 | avg_degree 4.00->5.00
2026-04-09 02:33:20,623 | INFO | Rewiring complete | nodes=13 | edges 26->31 (+5) | density 0.3333->0.3974 | avg_degree 4.00->4.77
2026-04-09 02:33:35,787 | INFO | Rewiring complete | nodes=10 | edges 21->26 (+5) | density 0.4667->0.5778 | avg_degree 4.20->5.20
2026-04-09 02:33:57,921 | INFO | Rewiring complete | nodes=46 | edges 77->84 (+7) | density 0.0744->0.0812 | avg_degree 3.35->3.65
2026-04-09 02:34:12,699 | INFO | Rewiring complete | nodes=10 | edges 17->22 (+5) | density 0.3778->0.4889 | avg_degree 3.40->4.40
2026-04-09 02:34:22,066 | INFO | Rewiring complete | nodes=13 | edges 27->32 (+5) | density 0.3462->0.4103 | avg_degree 4.15->4.92
2026-04-09 02:34:41,360 | INFO | Rewiring complete | nodes=51 | edges 89->97 (+8) | density 0.0698->0.0761 | avg_degree 3.49->3.80
2026-04-09 02:34:56,307 | INFO | Rewiring complete | nodes=15 | edges 28->33 (+5) | density 0.2667->0.3143 | avg_degree 3.73->4.40
2026-04-09 02:35:16,994 | INFO | Rewiring complete | nodes=39 | edges 74->81 (+7) | density 0.0999->0.1093 | avg_degree 3.79->4.15
2026-04-09 02:35:31,095 | INFO | Rewiring complete | nodes=22 | edges 45->50 (+5) | density 0.1948->0.2165 | avg_degree 4.09->4.55
2026-04-09 02:35:47,352 | INFO | Rewiring complete | nodes=22 | edges 40->45 (+5) | density 0.1732->0.1948 | avg_degree 3.64->4.09
2026-04-09 02:36:04,841 | INFO | Rewiring complete | nodes=10 | edges 17->22 (+5) | density 0.3778->0.4889 | avg_degree 3.40->4.40
2026-04-09 02:36:19,615 | INFO | Rewiring complete | nodes=27 | edges 50->55 (+5) | density 0.1425->0.1567 | avg_degree 3.70->4.07
2026-04-09 02:36:30,333 | INFO | Rewiring complete | nodes=15 | edges 26->31 (+5) | density 0.2476->0.2952 | avg_degree 3.47->4.13
2026-04-09 02:36:44,829 | INFO | Rewiring complete | nodes=24 | edges 46->51 (+5) | density 0.1667->0.1848 | avg_degree 3.83->4.25
2026-04-09 02:36:57,660 | INFO | Rewiring complete | nodes=12 | edges 19->24 (+5) | density 0.2879->0.3636 | avg_degree 3.17->4.00
2026-04-09 02:37:11,474 | INFO | Rewiring complete | nodes=9 | edges 19->24 (+5) | density 0.5278->0.6667 | avg_degree 4.22->5.33
2026-04-09 02:37:31,652 | INFO | Rewiring complete | nodes=44 | edges 103->113 (+10) | density 0.1089->0.1195 | avg_degree 4.68->5.14
2026-04-09 02:37:47,319 | INFO | Rewiring complete | nodes=22 | edges 41->46 (+5) | density 0.1775->0.1991 | avg_degree 3.73->4.18
2026-04-09 02:38:00,364 | INFO | Rewiring complete | nodes=33 | edges 57->62 (+5) | density 0.1080->0.1174 | avg_degree 3.45->3.76
2026-04-09 02:38:11,240 | INFO | Rewiring complete | nodes=15 | edges 28->33 (+5) | density 0.2667->0.3143 | avg_degree 3.73->4.40
2026-04-09 02:38:26,617 | INFO | Rewiring complete | nodes=9 | edges 16->21 (+5) | density 0.4444->0.5833 | avg_degree 3.56->4.67
2026-04-09 02:38:42,938 | INFO | Rewiring complete | nodes=34 | edges 73->80 (+7) | density 0.1301->0.1426 | avg_degree 4.29->4.71
2026-04-09 02:38:57,407 | INFO | Rewiring complete | nodes=10 | edges 22->27 (+5) | density 0.4889->0.6000 | avg_degree 4.40->5.40
2026-04-09 02:39:14,851 | INFO | Rewiring complete | nodes=20 | edges 28->33 (+5) | density 0.1474->0.1737 | avg_degree 2.80->3.30
2026-04-09 02:39:35,990 | INFO | Rewiring complete | nodes=26 | edges 48->53 (+5) | density 0.1477->0.1631 | avg_degree 3.69->4.08
2026-04-09 02:39:48,512 | INFO | Rewiring complete | nodes=9 | edges 17->22 (+5) | density 0.4722->0.6111 | avg_degree 3.78->4.89
2026-04-09 02:40:10,573 | INFO | Rewiring complete | nodes=65 | edges 113->124 (+11) | density 0.0543->0.0596 | avg_degree 3.48->3.82
2026-04-09 02:40:20,556 | INFO | Rewiring complete | nodes=8 | edges 14->19 (+5) | density 0.5000->0.6786 | avg_degree 3.50->4.75
2026-04-09 02:40:32,680 | INFO | Rewiring complete | nodes=21 | edges 42->47 (+5) | density 0.2000->0.2238 | avg_degree 4.00->4.48
2026-04-09 02:40:47,379 | INFO | Rewiring complete | nodes=29 | edges 45->50 (+5) | density 0.1108->0.1232 | avg_degree 3.10->3.45
2026-04-09 02:41:03,237 | INFO | Rewiring complete | nodes=22 | edges 42->47 (+5) | density 0.1818->0.2035 | avg_degree 3.82->4.27
2026-04-09 02:41:21,812 | INFO | Rewiring complete | nodes=23 | edges 41->46 (+5) | density 0.1621->0.1818 | avg_degree 3.57->4.00
2026-04-09 02:41:36,687 | INFO | Rewiring complete | nodes=17 | edges 30->35 (+5) | density 0.2206->0.2574 | avg_degree 3.53->4.12
2026-04-09 02:41:47,392 | INFO | Rewiring complete | nodes=8 | edges 16->21 (+5) | density 0.5714->0.7500 | avg_degree 4.00->5.25
2026-04-09 02:42:01,764 | INFO | Rewiring complete | nodes=13 | edges 30->35 (+5) | density 0.3846->0.4487 | avg_degree 4.62->5.38
2026-04-09 02:42:16,032 | INFO | Rewiring complete | nodes=26 | edges 44->49 (+5) | density 0.1354->0.1508 | avg_degree 3.38->3.77
2026-04-09 02:42:36,321 | INFO | Rewiring complete | nodes=45 | edges 94->103 (+9) | density 0.0949->0.1040 | avg_degree 4.18->4.58
2026-04-09 02:42:56,419 | INFO | Rewiring complete | nodes=39 | edges 71->78 (+7) | density 0.0958->0.1053 | avg_degree 3.64->4.00
2026-04-09 02:43:19,174 | INFO | Rewiring complete | nodes=52 | edges 98->107 (+9) | density 0.0739->0.0807 | avg_degree 3.77->4.12
2026-04-09 02:43:32,501 | INFO | Rewiring complete | nodes=25 | edges 44->49 (+5) | density 0.1467->0.1633 | avg_degree 3.52->3.92
2026-04-09 02:43:52,906 | INFO | Rewiring complete | nodes=35 | edges 71->78 (+7) | density 0.1193->0.1311 | avg_degree 4.06->4.46
2026-04-09 02:44:09,419 | INFO | Rewiring complete | nodes=10 | edges 18->23 (+5) | density 0.4000->0.5111 | avg_degree 3.60->4.60
2026-04-09 02:44:21,403 | INFO | Rewiring complete | nodes=12 | edges 21->26 (+5) | density 0.3182->0.3939 | avg_degree 3.50->4.33
2026-04-09 02:44:32,327 | INFO | Rewiring complete | nodes=6 | edges 11->15 (+4) | density 0.7333->1.0000 | avg_degree 3.67->5.00
2026-04-09 02:44:51,029 | INFO | Rewiring complete | nodes=28 | edges 46->51 (+5) | density 0.1217->0.1349 | avg_degree 3.29->3.64
2026-04-09 02:45:08,478 | INFO | Rewiring complete | nodes=32 | edges 58->63 (+5) | density 0.1169->0.1270 | avg_degree 3.62->3.94
2026-04-09 02:45:18,163 | INFO | Rewiring complete | nodes=13 | edges 23->28 (+5) | density 0.2949->0.3590 | avg_degree 3.54->4.31
2026-04-09 02:45:32,314 | INFO | Rewiring complete | nodes=24 | edges 43->48 (+5) | density 0.1558->0.1739 | avg_degree 3.58->4.00
2026-04-09 02:45:46,635 | INFO | Rewiring complete | nodes=24 | edges 46->51 (+5) | density 0.1667->0.1848 | avg_degree 3.83->4.25
2026-04-09 02:46:09,855 | INFO | Rewiring complete | nodes=35 | edges 75->82 (+7) | density 0.1261->0.1378 | avg_degree 4.29->4.69
2026-04-09 02:46:23,335 | INFO | Rewiring complete | nodes=11 | edges 21->26 (+5) | density 0.3818->0.4727 | avg_degree 3.82->4.73
2026-04-09 02:46:33,796 | INFO | Rewiring complete | nodes=9 | edges 18->23 (+5) | density 0.5000->0.6389 | avg_degree 4.00->5.11
2026-04-09 02:46:48,562 | INFO | Rewiring complete | nodes=19 | edges 32->37 (+5) | density 0.1871->0.2164 | avg_degree 3.37->3.89
2026-04-09 02:47:05,741 | INFO | Rewiring complete | nodes=16 | edges 34->39 (+5) | density 0.2833->0.3250 | avg_degree 4.25->4.88
2026-04-09 02:47:19,621 | INFO | Rewiring complete | nodes=17 | edges 34->39 (+5) | density 0.2500->0.2868 | avg_degree 4.00->4.59
2026-04-09 02:47:31,438 | INFO | Rewiring complete | nodes=22 | edges 44->49 (+5) | density 0.1905->0.2121 | avg_degree 4.00->4.45
2026-04-09 02:47:43,384 | INFO | Rewiring complete | nodes=10 | edges 19->24 (+5) | density 0.4222->0.5333 | avg_degree 3.80->4.80
2026-04-09 02:47:54,411 | INFO | Rewiring complete | nodes=21 | edges 37->42 (+5) | density 0.1762->0.2000 | avg_degree 3.52->4.00
2026-04-09 02:48:10,538 | INFO | Rewiring complete | nodes=29 | edges 52->57 (+5) | density 0.1281->0.1404 | avg_degree 3.59->3.93
2026-04-09 02:48:30,155 | INFO | Rewiring complete | nodes=20 | edges 37->42 (+5) | density 0.1947->0.2211 | avg_degree 3.70->4.20
2026-04-09 02:48:41,695 | INFO | Rewiring complete | nodes=7 | edges 13->18 (+5) | density 0.6190->0.8571 | avg_degree 3.71->5.14
2026-04-09 02:48:59,316 | INFO | Rewiring complete | nodes=18 | edges 38->43 (+5) | density 0.2484->0.2810 | avg_degree 4.22->4.78
2026-04-09 02:49:15,820 | INFO | Rewiring complete | nodes=15 | edges 27->32 (+5) | density 0.2571->0.3048 | avg_degree 3.60->4.27
2026-04-09 02:49:30,155 | INFO | Rewiring complete | nodes=17 | edges 30->35 (+5) | density 0.2206->0.2574 | avg_degree 3.53->4.12
2026-04-09 02:50:00,873 | INFO | Rewiring complete | nodes=74 | edges 147->161 (+14) | density 0.0544->0.0596 | avg_degree 3.97->4.35
2026-04-09 02:50:24,428 | INFO | Rewiring complete | nodes=46 | edges 86->94 (+8) | density 0.0831->0.0908 | avg_degree 3.74->4.09
2026-04-09 02:50:35,763 | INFO | Rewiring complete | nodes=6 | edges 11->15 (+4) | density 0.7333->1.0000 | avg_degree 3.67->5.00
2026-04-09 02:50:47,277 | INFO | Rewiring complete | nodes=11 | edges 21->26 (+5) | density 0.3818->0.4727 | avg_degree 3.82->4.73
2026-04-09 02:51:14,222 | INFO | Rewiring complete | nodes=70 | edges 121->133 (+12) | density 0.0501->0.0551 | avg_degree 3.46->3.80
2026-04-09 02:51:33,280 | INFO | Rewiring complete | nodes=20 | edges 35->40 (+5) | density 0.1842->0.2105 | avg_degree 3.50->4.00
2026-04-09 02:51:45,070 | INFO | Rewiring complete | nodes=5 | edges 9->10 (+1) | density 0.9000->1.0000 | avg_degree 3.60->4.00
2026-04-09 02:52:13,425 | INFO | Rewiring complete | nodes=78 | edges 132->145 (+13) | density 0.0440->0.0483 | avg_degree 3.38->3.72
2026-04-09 02:52:25,804 | INFO | Rewiring complete | nodes=15 | edges 28->33 (+5) | density 0.2667->0.3143 | avg_degree 3.73->4.40
2026-04-09 02:52:37,986 | INFO | Rewiring complete | nodes=28 | edges 52->57 (+5) | density 0.1376->0.1508 | avg_degree 3.71->4.07
2026-04-09 02:53:13,555 | INFO | Rewiring complete | nodes=149 | edges 237->260 (+23) | density 0.0215->0.0236 | avg_degree 3.18->3.49
2026-04-09 02:53:40,787 | INFO | Rewiring complete | nodes=63 | edges 114->125 (+11) | density 0.0584->0.0640 | avg_degree 3.62->3.97
2026-04-09 02:53:59,966 | INFO | Rewiring complete | nodes=23 | edges 54->59 (+5) | density 0.2134->0.2332 | avg_degree 4.70->5.13
2026-04-09 02:54:21,183 | INFO | Rewiring complete | nodes=27 | edges 57->62 (+5) | density 0.1624->0.1766 | avg_degree 4.22->4.59
2026-04-09 02:54:38,364 | INFO | Rewiring complete | nodes=36 | edges 72->79 (+7) | density 0.1143->0.1254 | avg_degree 4.00->4.39
2026-04-09 02:55:01,258 | INFO | Rewiring complete | nodes=43 | edges 78->85 (+7) | density 0.0864->0.0941 | avg_degree 3.63->3.95
2026-04-09 02:55:25,520 | INFO | Rewiring complete | nodes=52 | edges 102->112 (+10) | density 0.0769->0.0845 | avg_degree 3.92->4.31
2026-04-09 02:55:41,032 | INFO | Rewiring complete | nodes=30 | edges 59->64 (+5) | density 0.1356->0.1471 | avg_degree 3.93->4.27
2026-04-09 02:55:52,514 | INFO | Rewiring complete | nodes=8 | edges 16->21 (+5) | density 0.5714->0.7500 | avg_degree 4.00->5.25
2026-04-09 02:56:06,867 | INFO | Rewiring complete | nodes=23 | edges 45->50 (+5) | density 0.1779->0.1976 | avg_degree 3.91->4.35
2026-04-09 02:56:22,987 | INFO | Rewiring complete | nodes=20 | edges 37->42 (+5) | density 0.1947->0.2211 | avg_degree 3.70->4.20
2026-04-09 02:56:37,253 | INFO | Rewiring complete | nodes=5 | edges 9->10 (+1) | density 0.9000->1.0000 | avg_degree 3.60->4.00
2026-04-09 02:56:52,575 | INFO | Rewiring complete | nodes=20 | edges 43->48 (+5) | density 0.2263->0.2526 | avg_degree 4.30->4.80
2026-04-09 02:57:05,237 | INFO | Rewiring complete | nodes=8 | edges 15->20 (+5) | density 0.5357->0.7143 | avg_degree 3.75->5.00
2026-04-09 02:57:27,499 | INFO | Rewiring complete | nodes=33 | edges 61->67 (+6) | density 0.1155->0.1269 | avg_degree 3.70->4.06
2026-04-09 02:57:43,963 | INFO | Rewiring complete | nodes=16 | edges 30->35 (+5) | density 0.2500->0.2917 | avg_degree 3.75->4.38
2026-04-09 02:57:56,406 | INFO | Rewiring complete | nodes=14 | edges 26->31 (+5) | density 0.2857->0.3407 | avg_degree 3.71->4.43
2026-04-09 02:58:09,963 | INFO | Rewiring complete | nodes=23 | edges 46->51 (+5) | density 0.1818->0.2016 | avg_degree 4.00->4.43
2026-04-09 02:58:24,240 | INFO | Rewiring complete | nodes=11 | edges 19->24 (+5) | density 0.3455->0.4364 | avg_degree 3.45->4.36
2026-04-09 02:58:52,277 | INFO | Rewiring complete | nodes=84 | edges 131->144 (+13) | density 0.0376->0.0413 | avg_degree 3.12->3.43
2026-04-09 02:59:06,194 | INFO | Rewiring complete | nodes=7 | edges 13->18 (+5) | density 0.6190->0.8571 | avg_degree 3.71->5.14
2026-04-09 02:59:20,678 | INFO | Rewiring complete | nodes=14 | edges 26->31 (+5) | density 0.2857->0.3407 | avg_degree 3.71->4.43
2026-04-09 02:59:39,292 | INFO | Rewiring complete | nodes=15 | edges 27->32 (+5) | density 0.2571->0.3048 | avg_degree 3.60->4.27
2026-04-09 02:59:55,766 | INFO | Rewiring complete | nodes=10 | edges 17->22 (+5) | density 0.3778->0.4889 | avg_degree 3.40->4.40
2026-04-09 03:00:23,634 | INFO | Rewiring complete | nodes=56 | edges 138->151 (+13) | density 0.0896->0.0981 | avg_degree 4.93->5.39
2026-04-09 03:00:50,790 | INFO | Rewiring complete | nodes=93 | edges 160->176 (+16) | density 0.0374->0.0411 | avg_degree 3.44->3.78
2026-04-09 03:01:07,413 | INFO | Rewiring complete | nodes=32 | edges 60->66 (+6) | density 0.1210->0.1331 | avg_degree 3.75->4.12
2026-04-09 03:01:19,440 | INFO | Rewiring complete | nodes=11 | edges 19->24 (+5) | density 0.3455->0.4364 | avg_degree 3.45->4.36
2026-04-09 03:01:27,886 | INFO | Rewiring complete | nodes=8 | edges 15->20 (+5) | density 0.5357->0.7143 | avg_degree 3.75->5.00
2026-04-09 03:01:36,270 | INFO | Rewiring complete | nodes=6 | edges 11->15 (+4) | density 0.7333->1.0000 | avg_degree 3.67->5.00
2026-04-09 03:01:48,274 | INFO | Rewiring complete | nodes=12 | edges 23->28 (+5) | density 0.3485->0.4242 | avg_degree 3.83->4.67
2026-04-09 03:02:08,316 | INFO | Rewiring complete | nodes=24 | edges 44->49 (+5) | density 0.1594->0.1775 | avg_degree 3.67->4.08
2026-04-09 03:02:22,017 | INFO | Rewiring complete | nodes=12 | edges 24->29 (+5) | density 0.3636->0.4394 | avg_degree 4.00->4.83
2026-04-09 03:02:46,865 | INFO | Rewiring complete | nodes=24 | edges 46->51 (+5) | density 0.1667->0.1848 | avg_degree 3.83->4.25
2026-04-09 03:03:07,593 | INFO | Rewiring complete | nodes=34 | edges 61->67 (+6) | density 0.1087->0.1194 | avg_degree 3.59->3.94
2026-04-09 03:03:22,130 | INFO | Rewiring complete | nodes=22 | edges 47->52 (+5) | density 0.2035->0.2251 | avg_degree 4.27->4.73
2026-04-09 03:03:33,685 | INFO | Rewiring complete | nodes=21 | edges 43->48 (+5) | density 0.2048->0.2286 | avg_degree 4.10->4.57
2026-04-09 03:03:42,824 | INFO | Rewiring complete | nodes=7 | edges 6->10 (+4) | density 0.2857->0.4762 | avg_degree 1.71->2.86
2026-04-09 03:03:54,319 | INFO | Rewiring complete | nodes=8 | edges 16->21 (+5) | density 0.5714->0.7500 | avg_degree 4.00->5.25
2026-04-09 03:04:12,478 | INFO | Rewiring complete | nodes=34 | edges 62->68 (+6) | density 0.1105->0.1212 | avg_degree 3.65->4.00
2026-04-09 03:04:36,470 | INFO | Rewiring complete | nodes=66 | edges 99->108 (+9) | density 0.0462->0.0503 | avg_degree 3.00->3.27
2026-04-09 03:04:50,440 | INFO | Rewiring complete | nodes=5 | edges 7->10 (+3) | density 0.7000->1.0000 | avg_degree 2.80->4.00
2026-04-09 03:05:07,993 | INFO | Rewiring complete | nodes=17 | edges 32->37 (+5) | density 0.2353->0.2721 | avg_degree 3.76->4.35
2026-04-09 03:05:19,417 | INFO | Rewiring complete | nodes=8 | edges 14->19 (+5) | density 0.5000->0.6786 | avg_degree 3.50->4.75
2026-04-09 03:05:36,793 | INFO | Rewiring complete | nodes=25 | edges 56->61 (+5) | density 0.1867->0.2033 | avg_degree 4.48->4.88
2026-04-09 03:05:49,399 | INFO | Rewiring complete | nodes=17 | edges 29->34 (+5) | density 0.2132->0.2500 | avg_degree 3.41->4.00
2026-04-09 03:06:17,283 | INFO | Rewiring complete | nodes=58 | edges 130->143 (+13) | density 0.0786->0.0865 | avg_degree 4.48->4.93
2026-04-09 03:06:31,210 | INFO | Rewiring complete | nodes=28 | edges 44->49 (+5) | density 0.1164->0.1296 | avg_degree 3.14->3.50
2026-04-09 03:06:47,523 | INFO | Rewiring complete | nodes=46 | edges 67->73 (+6) | density 0.0647->0.0705 | avg_degree 2.91->3.17
2026-04-09 03:07:03,512 | INFO | Rewiring complete | nodes=24 | edges 51->56 (+5) | density 0.1848->0.2029 | avg_degree 4.25->4.67
2026-04-09 03:07:18,344 | INFO | Rewiring complete | nodes=15 | edges 27->32 (+5) | density 0.2571->0.3048 | avg_degree 3.60->4.27
2026-04-09 03:07:32,362 | INFO | Rewiring complete | nodes=9 | edges 15->20 (+5) | density 0.4167->0.5556 | avg_degree 3.33->4.44
2026-04-09 03:07:46,187 | INFO | Rewiring complete | nodes=5 | edges 9->10 (+1) | density 0.9000->1.0000 | avg_degree 3.60->4.00
2026-04-09 03:08:05,282 | INFO | Rewiring complete | nodes=21 | edges 39->44 (+5) | density 0.1857->0.2095 | avg_degree 3.71->4.19
2026-04-09 03:08:20,673 | INFO | Rewiring complete | nodes=8 | edges 15->20 (+5) | density 0.5357->0.7143 | avg_degree 3.75->5.00
2026-04-09 03:08:34,130 | INFO | Rewiring complete | nodes=12 | edges 23->28 (+5) | density 0.3485->0.4242 | avg_degree 3.83->4.67
2026-04-09 03:08:46,361 | INFO | Rewiring complete | nodes=19 | edges 32->37 (+5) | density 0.1871->0.2164 | avg_degree 3.37->3.89
2026-04-09 03:08:54,074 | INFO | Rewiring complete | nodes=5 | edges 9->10 (+1) | density 0.9000->1.0000 | avg_degree 3.60->4.00
2026-04-09 03:09:04,425 | INFO | Rewiring complete | nodes=8 | edges 15->20 (+5) | density 0.5357->0.7143 | avg_degree 3.75->5.00
2026-04-09 03:09:16,062 | INFO | Rewiring complete | nodes=24 | edges 44->49 (+5) | density 0.1594->0.1775 | avg_degree 3.67->4.08
2026-04-09 03:09:36,030 | INFO | Rewiring complete | nodes=46 | edges 89->97 (+8) | density 0.0860->0.0937 | avg_degree 3.87->4.22
2026-04-09 03:09:48,940 | INFO | Rewiring complete | nodes=10 | edges 19->24 (+5) | density 0.4222->0.5333 | avg_degree 3.80->4.80
2026-04-09 03:10:00,680 | INFO | Rewiring complete | nodes=11 | edges 23->28 (+5) | density 0.4182->0.5091 | avg_degree 4.18->5.09
2026-04-09 03:10:18,721 | INFO | Rewiring complete | nodes=19 | edges 42->47 (+5) | density 0.2456->0.2749 | avg_degree 4.42->4.95
2026-04-09 03:10:34,292 | INFO | Rewiring complete | nodes=20 | edges 37->42 (+5) | density 0.1947->0.2211 | avg_degree 3.70->4.20
2026-04-09 03:10:50,300 | INFO | Rewiring complete | nodes=20 | edges 40->45 (+5) | density 0.2105->0.2368 | avg_degree 4.00->4.50
2026-04-09 03:11:03,100 | INFO | Rewiring complete | nodes=11 | edges 19->24 (+5) | density 0.3455->0.4364 | avg_degree 3.45->4.36
2026-04-09 03:11:15,403 | INFO | Rewiring complete | nodes=10 | edges 19->24 (+5) | density 0.4222->0.5333 | avg_degree 3.80->4.80
2026-04-09 03:11:26,341 | INFO | Rewiring complete | nodes=4 | edges 6->6 (+0) | density 1.0000->1.0000 | avg_degree 3.00->3.00
2026-04-09 03:11:38,416 | INFO | Rewiring complete | nodes=19 | edges 34->39 (+5) | density 0.1988->0.2281 | avg_degree 3.58->4.11
2026-04-09 03:11:49,802 | INFO | Rewiring complete | nodes=33 | edges 63->69 (+6) | density 0.1193->0.1307 | avg_degree 3.82->4.18
2026-04-09 03:12:08,497 | INFO | Rewiring complete | nodes=62 | edges 89->97 (+8) | density 0.0471->0.0513 | avg_degree 2.87->3.13
2026-04-09 03:12:24,809 | INFO | Rewiring complete | nodes=8 | edges 14->19 (+5) | density 0.5000->0.6786 | avg_degree 3.50->4.75
2026-04-09 03:12:44,307 | INFO | Rewiring complete | nodes=40 | edges 72->79 (+7) | density 0.0923->0.1013 | avg_degree 3.60->3.95
2026-04-09 03:12:57,119 | INFO | Rewiring complete | nodes=12 | edges 20->25 (+5) | density 0.3030->0.3788 | avg_degree 3.33->4.17
2026-04-09 03:13:10,336 | INFO | Rewiring complete | nodes=9 | edges 17->22 (+5) | density 0.4722->0.6111 | avg_degree 3.78->4.89
2026-04-09 03:13:31,042 | INFO | Rewiring complete | nodes=53 | edges 104->114 (+10) | density 0.0755->0.0827 | avg_degree 3.92->4.30
2026-04-09 03:13:42,782 | INFO | Rewiring complete | nodes=21 | edges 46->51 (+5) | density 0.2190->0.2429 | avg_degree 4.38->4.86
2026-04-09 03:13:52,635 | INFO | Rewiring complete | nodes=20 | edges 38->43 (+5) | density 0.2000->0.2263 | avg_degree 3.80->4.30
2026-04-09 03:14:08,109 | INFO | Rewiring complete | nodes=45 | edges 90->99 (+9) | density 0.0909->0.1000 | avg_degree 4.00->4.40
2026-04-09 03:14:24,776 | INFO | Rewiring complete | nodes=13 | edges 23->28 (+5) | density 0.2949->0.3590 | avg_degree 3.54->4.31
2026-04-09 03:14:46,116 | INFO | Rewiring complete | nodes=50 | edges 88->96 (+8) | density 0.0718->0.0784 | avg_degree 3.52->3.84
2026-04-09 03:14:55,638 | INFO | Rewiring complete | nodes=6 | edges 11->15 (+4) | density 0.7333->1.0000 | avg_degree 3.67->5.00
2026-04-09 03:15:08,352 | INFO | Rewiring complete | nodes=12 | edges 25->30 (+5) | density 0.3788->0.4545 | avg_degree 4.17->5.00
2026-04-09 03:15:22,018 | INFO | Rewiring complete | nodes=12 | edges 22->27 (+5) | density 0.3333->0.4091 | avg_degree 3.67->4.50
2026-04-09 03:15:46,954 | INFO | Rewiring complete | nodes=36 | edges 86->94 (+8) | density 0.1365->0.1492 | avg_degree 4.78->5.22
2026-04-09 03:16:07,286 | INFO | Rewiring complete | nodes=31 | edges 64->70 (+6) | density 0.1376->0.1505 | avg_degree 4.13->4.52
2026-04-09 03:16:24,717 | INFO | Rewiring complete | nodes=34 | edges 67->73 (+6) | density 0.1194->0.1301 | avg_degree 3.94->4.29
2026-04-09 03:16:33,429 | INFO | Rewiring complete | nodes=8 | edges 15->20 (+5) | density 0.5357->0.7143 | avg_degree 3.75->5.00
2026-04-09 03:16:46,813 | INFO | Rewiring complete | nodes=19 | edges 40->45 (+5) | density 0.2339->0.2632 | avg_degree 4.21->4.74
2026-04-09 03:16:59,218 | INFO | Rewiring complete | nodes=11 | edges 23->28 (+5) | density 0.4182->0.5091 | avg_degree 4.18->5.09
2026-04-09 03:17:09,412 | INFO | Rewiring complete | nodes=8 | edges 14->19 (+5) | density 0.5000->0.6786 | avg_degree 3.50->4.75
2026-04-09 03:17:20,029 | INFO | Rewiring complete | nodes=7 | edges 14->19 (+5) | density 0.6667->0.9048 | avg_degree 4.00->5.43
2026-04-09 03:17:32,527 | INFO | Rewiring complete | nodes=23 | edges 26->31 (+5) | density 0.1028->0.1225 | avg_degree 2.26->2.70
2026-04-09 03:17:51,620 | INFO | Rewiring complete | nodes=14 | edges 26->31 (+5) | density 0.2857->0.3407 | avg_degree 3.71->4.43
2026-04-09 03:18:07,456 | INFO | Rewiring complete | nodes=15 | edges 28->33 (+5) | density 0.2667->0.3143 | avg_degree 3.73->4.40
2026-04-09 03:18:22,163 | INFO | Rewiring complete | nodes=27 | edges 62->68 (+6) | density 0.1766->0.1937 | avg_degree 4.59->5.04
2026-04-09 03:18:33,471 | INFO | Rewiring complete | nodes=5 | edges 9->10 (+1) | density 0.9000->1.0000 | avg_degree 3.60->4.00
2026-04-09 03:19:01,653 | INFO | Rewiring complete | nodes=56 | edges 129->141 (+12) | density 0.0838->0.0916 | avg_degree 4.61->5.04
2026-04-09 03:19:16,092 | INFO | Rewiring complete | nodes=11 | edges 20->25 (+5) | density 0.3636->0.4545 | avg_degree 3.64->4.55
2026-04-09 03:19:27,065 | INFO | Rewiring complete | nodes=20 | edges 31->36 (+5) | density 0.1632->0.1895 | avg_degree 3.10->3.60
2026-04-09 03:19:37,344 | INFO | Rewiring complete | nodes=8 | edges 14->19 (+5) | density 0.5000->0.6786 | avg_degree 3.50->4.75
