2026-04-08 08:48:36,901 | INFO | Rewiring complete | nodes=327 | edges 899->988 (+89) | density 0.0169->0.0185 | avg_degree 5.50->6.04
2026-04-08 16:32:55,304 | INFO | Rewiring complete | nodes=61 | edges 147->161 (+14) | density 0.0803->0.0880 | avg_degree 4.82->5.28
2026-04-08 16:33:28,818 | INFO | Rewiring complete | nodes=71 | edges 179->196 (+17) | density 0.0720->0.0789 | avg_degree 5.04->5.52
2026-04-08 16:34:07,157 | INFO | Rewiring complete | nodes=228 | edges 497->546 (+49) | density 0.0192->0.0211 | avg_degree 4.36->4.79
2026-04-08 16:34:38,180 | INFO | Rewiring complete | nodes=67 | edges 180->198 (+18) | density 0.0814->0.0896 | avg_degree 5.37->5.91
2026-04-08 16:35:14,991 | INFO | Rewiring complete | nodes=258 | edges 680->748 (+68) | density 0.0205->0.0226 | avg_degree 5.27->5.80
2026-04-08 16:35:46,960 | INFO | Rewiring complete | nodes=91 | edges 183->201 (+18) | density 0.0447->0.0491 | avg_degree 4.02->4.42
2026-04-08 16:36:24,756 | INFO | Rewiring complete | nodes=271 | edges 789->867 (+78) | density 0.0216->0.0237 | avg_degree 5.82->6.40
2026-04-08 16:37:01,527 | INFO | Rewiring complete | nodes=125 | edges 289->317 (+28) | density 0.0373->0.0409 | avg_degree 4.62->5.07
2026-04-08 16:37:38,796 | INFO | Rewiring complete | nodes=156 | edges 399->438 (+39) | density 0.0330->0.0362 | avg_degree 5.12->5.62
2026-04-08 16:38:14,680 | INFO | Rewiring complete | nodes=110 | edges 239->262 (+23) | density 0.0399->0.0437 | avg_degree 4.35->4.76
2026-04-08 16:38:50,775 | INFO | Rewiring complete | nodes=101 | edges 260->286 (+26) | density 0.0515->0.0566 | avg_degree 5.15->5.66
2026-04-08 16:39:26,083 | INFO | Rewiring complete | nodes=160 | edges 448->492 (+44) | density 0.0352->0.0387 | avg_degree 5.60->6.15
2026-04-08 16:40:00,832 | INFO | Rewiring complete | nodes=315 | edges 756->831 (+75) | density 0.0153->0.0168 | avg_degree 4.80->5.28
2026-04-08 16:40:38,297 | INFO | Rewiring complete | nodes=112 | edges 303->333 (+30) | density 0.0487->0.0536 | avg_degree 5.41->5.95
2026-04-08 16:41:16,261 | INFO | Rewiring complete | nodes=136 | edges 288->316 (+28) | density 0.0314->0.0344 | avg_degree 4.24->4.65
2026-04-08 16:42:00,321 | INFO | Rewiring complete | nodes=578 | edges 1675->1842 (+167) | density 0.0100->0.0110 | avg_degree 5.80->6.37
2026-04-08 16:42:38,658 | INFO | Rewiring complete | nodes=227 | edges 694->763 (+69) | density 0.0271->0.0297 | avg_degree 6.11->6.72
2026-04-08 16:43:14,119 | INFO | Rewiring complete | nodes=107 | edges 217->238 (+21) | density 0.0383->0.0420 | avg_degree 4.06->4.45
2026-04-08 16:43:48,820 | INFO | Rewiring complete | nodes=98 | edges 192->211 (+19) | density 0.0404->0.0444 | avg_degree 3.92->4.31
2026-04-08 16:44:27,758 | INFO | Rewiring complete | nodes=211 | edges 432->475 (+43) | density 0.0195->0.0214 | avg_degree 4.09->4.50
2026-04-08 16:45:06,250 | INFO | Rewiring complete | nodes=209 | edges 544->598 (+54) | density 0.0250->0.0275 | avg_degree 5.21->5.72
2026-04-08 16:45:44,251 | INFO | Rewiring complete | nodes=109 | edges 288->316 (+28) | density 0.0489->0.0537 | avg_degree 5.28->5.80
2026-04-08 16:46:20,877 | INFO | Rewiring complete | nodes=106 | edges 249->273 (+24) | density 0.0447->0.0491 | avg_degree 4.70->5.15
2026-04-08 16:46:58,678 | INFO | Rewiring complete | nodes=159 | edges 372->409 (+37) | density 0.0296->0.0326 | avg_degree 4.68->5.14
2026-04-08 16:47:20,432 | INFO | Rewiring complete | nodes=49 | edges 90->99 (+9) | density 0.0765->0.0842 | avg_degree 3.67->4.04
2026-04-08 16:47:58,184 | INFO | Rewiring complete | nodes=99 | edges 249->273 (+24) | density 0.0513->0.0563 | avg_degree 5.03->5.52
2026-04-08 16:48:34,926 | INFO | Rewiring complete | nodes=224 | edges 545->599 (+54) | density 0.0218->0.0240 | avg_degree 4.87->5.35
2026-04-08 16:49:12,183 | INFO | Rewiring complete | nodes=354 | edges 817->898 (+81) | density 0.0131->0.0144 | avg_degree 4.62->5.07
2026-04-08 16:49:47,807 | INFO | Rewiring complete | nodes=123 | edges 340->374 (+34) | density 0.0453->0.0498 | avg_degree 5.53->6.08
2026-04-08 16:50:24,008 | INFO | Rewiring complete | nodes=135 | edges 289->317 (+28) | density 0.0320->0.0350 | avg_degree 4.28->4.70
2026-04-08 16:51:00,117 | INFO | Rewiring complete | nodes=345 | edges 804->884 (+80) | density 0.0135->0.0149 | avg_degree 4.66->5.12
2026-04-08 16:51:36,663 | INFO | Rewiring complete | nodes=137 | edges 358->393 (+35) | density 0.0384->0.0422 | avg_degree 5.23->5.74
2026-04-08 16:52:13,912 | INFO | Rewiring complete | nodes=95 | edges 249->273 (+24) | density 0.0558->0.0611 | avg_degree 5.24->5.75
2026-04-08 16:52:49,545 | INFO | Rewiring complete | nodes=397 | edges 893->982 (+89) | density 0.0114->0.0125 | avg_degree 4.50->4.95
2026-04-08 16:53:24,999 | INFO | Rewiring complete | nodes=89 | edges 254->279 (+25) | density 0.0649->0.0712 | avg_degree 5.71->6.27
2026-04-08 16:53:47,043 | INFO | Rewiring complete | nodes=37 | edges 94->103 (+9) | density 0.1411->0.1547 | avg_degree 5.08->5.57
2026-04-08 16:54:24,778 | INFO | Rewiring complete | nodes=88 | edges 239->262 (+23) | density 0.0624->0.0684 | avg_degree 5.43->5.95
2026-04-08 16:55:02,127 | INFO | Rewiring complete | nodes=365 | edges 805->885 (+80) | density 0.0121->0.0133 | avg_degree 4.41->4.85
2026-04-08 16:55:30,155 | INFO | Rewiring complete | nodes=72 | edges 161->177 (+16) | density 0.0630->0.0692 | avg_degree 4.47->4.92
2026-04-08 16:56:07,893 | INFO | Rewiring complete | nodes=178 | edges 375->412 (+37) | density 0.0238->0.0262 | avg_degree 4.21->4.63
2026-04-08 16:56:45,939 | INFO | Rewiring complete | nodes=151 | edges 358->393 (+35) | density 0.0316->0.0347 | avg_degree 4.74->5.21
2026-04-08 16:57:16,934 | INFO | Rewiring complete | nodes=60 | edges 148->162 (+14) | density 0.0836->0.0915 | avg_degree 4.93->5.40
2026-04-08 16:57:54,309 | INFO | Rewiring complete | nodes=251 | edges 644->708 (+64) | density 0.0205->0.0226 | avg_degree 5.13->5.64
2026-04-08 16:58:18,495 | INFO | Rewiring complete | nodes=36 | edges 95->104 (+9) | density 0.1508->0.1651 | avg_degree 5.28->5.78
2026-04-08 16:58:55,087 | INFO | Rewiring complete | nodes=89 | edges 261->287 (+26) | density 0.0666->0.0733 | avg_degree 5.87->6.45
2026-04-08 16:59:31,848 | INFO | Rewiring complete | nodes=87 | edges 275->302 (+27) | density 0.0735->0.0807 | avg_degree 6.32->6.94
2026-04-08 17:00:09,817 | INFO | Rewiring complete | nodes=121 | edges 288->316 (+28) | density 0.0397->0.0435 | avg_degree 4.76->5.22
2026-04-08 17:00:46,706 | INFO | Rewiring complete | nodes=174 | edges 556->611 (+55) | density 0.0369->0.0406 | avg_degree 6.39->7.02
2026-04-08 17:01:13,725 | INFO | Rewiring complete | nodes=60 | edges 129->141 (+12) | density 0.0729->0.0797 | avg_degree 4.30->4.70
2026-04-08 17:01:48,980 | INFO | Rewiring complete | nodes=116 | edges 269->295 (+26) | density 0.0403->0.0442 | avg_degree 4.64->5.09
2026-04-08 17:02:15,055 | INFO | Rewiring complete | nodes=67 | edges 145->159 (+14) | density 0.0656->0.0719 | avg_degree 4.33->4.75
2026-04-08 17:02:51,118 | INFO | Rewiring complete | nodes=228 | edges 511->562 (+51) | density 0.0197->0.0217 | avg_degree 4.48->4.93
2026-04-08 17:03:27,798 | INFO | Rewiring complete | nodes=124 | edges 305->335 (+30) | density 0.0400->0.0439 | avg_degree 4.92->5.40
2026-04-08 17:04:02,036 | INFO | Rewiring complete | nodes=88 | edges 207->227 (+20) | density 0.0541->0.0593 | avg_degree 4.70->5.16
2026-04-08 17:04:37,359 | INFO | Rewiring complete | nodes=684 | edges 1473->1620 (+147) | density 0.0063->0.0069 | avg_degree 4.31->4.74
2026-04-08 17:05:03,467 | INFO | Rewiring complete | nodes=45 | edges 119->130 (+11) | density 0.1202->0.1313 | avg_degree 5.29->5.78
2026-04-08 17:05:40,671 | INFO | Rewiring complete | nodes=173 | edges 473->520 (+47) | density 0.0318->0.0350 | avg_degree 5.47->6.01
2026-04-08 17:06:16,365 | INFO | Rewiring complete | nodes=130 | edges 303->333 (+30) | density 0.0361->0.0397 | avg_degree 4.66->5.12
2026-04-08 17:06:53,908 | INFO | Rewiring complete | nodes=397 | edges 1155->1270 (+115) | density 0.0147->0.0162 | avg_degree 5.82->6.40
2026-04-08 17:07:31,907 | INFO | Rewiring complete | nodes=433 | edges 990->1089 (+99) | density 0.0106->0.0116 | avg_degree 4.57->5.03
2026-04-08 17:08:08,843 | INFO | Rewiring complete | nodes=123 | edges 325->357 (+32) | density 0.0433->0.0476 | avg_degree 5.28->5.80
2026-04-08 17:08:44,044 | INFO | Rewiring complete | nodes=159 | edges 374->411 (+37) | density 0.0298->0.0327 | avg_degree 4.70->5.17
2026-04-08 17:09:19,465 | INFO | Rewiring complete | nodes=110 | edges 241->265 (+24) | density 0.0402->0.0442 | avg_degree 4.38->4.82
2026-04-08 17:09:38,042 | INFO | Rewiring complete | nodes=30 | edges 73->80 (+7) | density 0.1678->0.1839 | avg_degree 4.87->5.33
2026-04-08 17:10:14,003 | INFO | Rewiring complete | nodes=79 | edges 234->257 (+23) | density 0.0759->0.0834 | avg_degree 5.92->6.51
2026-04-08 17:10:50,593 | INFO | Rewiring complete | nodes=147 | edges 351->386 (+35) | density 0.0327->0.0360 | avg_degree 4.78->5.25
2026-04-08 17:11:19,165 | INFO | Rewiring complete | nodes=72 | edges 167->183 (+16) | density 0.0653->0.0716 | avg_degree 4.64->5.08
2026-04-08 17:11:53,825 | INFO | Rewiring complete | nodes=685 | edges 1638->1801 (+163) | density 0.0070->0.0077 | avg_degree 4.78->5.26
2026-04-08 17:12:30,309 | INFO | Rewiring complete | nodes=134 | edges 306->336 (+30) | density 0.0343->0.0377 | avg_degree 4.57->5.01
2026-04-08 17:13:05,182 | INFO | Rewiring complete | nodes=560 | edges 1357->1492 (+135) | density 0.0087->0.0095 | avg_degree 4.85->5.33
2026-04-08 17:13:40,441 | INFO | Rewiring complete | nodes=76 | edges 211->232 (+21) | density 0.0740->0.0814 | avg_degree 5.55->6.11
2026-04-08 17:14:18,328 | INFO | Rewiring complete | nodes=289 | edges 631->694 (+63) | density 0.0152->0.0167 | avg_degree 4.37->4.80
2026-04-08 17:14:56,511 | INFO | Rewiring complete | nodes=128 | edges 284->312 (+28) | density 0.0349->0.0384 | avg_degree 4.44->4.88
2026-04-08 17:15:32,465 | INFO | Rewiring complete | nodes=379 | edges 939->1032 (+93) | density 0.0131->0.0144 | avg_degree 4.96->5.45
2026-04-08 17:16:09,040 | INFO | Rewiring complete | nodes=206 | edges 490->539 (+49) | density 0.0232->0.0255 | avg_degree 4.76->5.23
2026-04-08 17:16:46,363 | INFO | Rewiring complete | nodes=149 | edges 373->410 (+37) | density 0.0338->0.0372 | avg_degree 5.01->5.50
2026-04-08 17:17:12,215 | INFO | Rewiring complete | nodes=63 | edges 152->167 (+15) | density 0.0778->0.0855 | avg_degree 4.83->5.30
2026-04-08 17:17:47,082 | INFO | Rewiring complete | nodes=135 | edges 317->348 (+31) | density 0.0350->0.0385 | avg_degree 4.70->5.16
2026-04-08 17:18:24,737 | INFO | Rewiring complete | nodes=553 | edges 1313->1444 (+131) | density 0.0086->0.0095 | avg_degree 4.75->5.22
2026-04-08 17:19:01,419 | INFO | Rewiring complete | nodes=171 | edges 356->391 (+35) | density 0.0245->0.0269 | avg_degree 4.16->4.57
2026-04-08 17:19:38,185 | INFO | Rewiring complete | nodes=582 | edges 1419->1560 (+141) | density 0.0084->0.0092 | avg_degree 4.88->5.36
2026-04-08 17:20:07,988 | INFO | Rewiring complete | nodes=55 | edges 159->174 (+15) | density 0.1071->0.1172 | avg_degree 5.78->6.33
2026-04-08 17:20:44,495 | INFO | Rewiring complete | nodes=173 | edges 373->410 (+37) | density 0.0251->0.0276 | avg_degree 4.31->4.74
2026-04-08 17:21:21,086 | INFO | Rewiring complete | nodes=117 | edges 258->283 (+25) | density 0.0380->0.0417 | avg_degree 4.41->4.84
2026-04-08 17:21:57,408 | INFO | Rewiring complete | nodes=372 | edges 909->999 (+90) | density 0.0132->0.0145 | avg_degree 4.89->5.37
2026-04-08 17:22:30,257 | INFO | Rewiring complete | nodes=106 | edges 222->244 (+22) | density 0.0399->0.0438 | avg_degree 4.19->4.60
2026-04-08 17:23:05,041 | INFO | Rewiring complete | nodes=157 | edges 422->464 (+42) | density 0.0345->0.0379 | avg_degree 5.38->5.91
2026-04-08 17:23:41,236 | INFO | Rewiring complete | nodes=124 | edges 307->337 (+30) | density 0.0403->0.0442 | avg_degree 4.95->5.44
2026-04-08 17:24:16,282 | INFO | Rewiring complete | nodes=114 | edges 277->304 (+27) | density 0.0430->0.0472 | avg_degree 4.86->5.33
2026-04-08 17:24:53,606 | INFO | Rewiring complete | nodes=423 | edges 1210->1331 (+121) | density 0.0136->0.0149 | avg_degree 5.72->6.29
2026-04-08 17:25:29,732 | INFO | Rewiring complete | nodes=405 | edges 937->1030 (+93) | density 0.0115->0.0126 | avg_degree 4.63->5.09
2026-04-08 17:26:05,823 | INFO | Rewiring complete | nodes=273 | edges 669->735 (+66) | density 0.0180->0.0198 | avg_degree 4.90->5.38
2026-04-08 17:26:42,350 | INFO | Rewiring complete | nodes=143 | edges 337->370 (+33) | density 0.0332->0.0364 | avg_degree 4.71->5.17
2026-04-08 17:27:19,121 | INFO | Rewiring complete | nodes=89 | edges 256->281 (+25) | density 0.0654->0.0718 | avg_degree 5.75->6.31
2026-04-08 17:27:55,791 | INFO | Rewiring complete | nodes=316 | edges 732->805 (+73) | density 0.0147->0.0162 | avg_degree 4.63->5.09
2026-04-08 17:28:32,858 | INFO | Rewiring complete | nodes=179 | edges 405->445 (+40) | density 0.0254->0.0279 | avg_degree 4.53->4.97
2026-04-08 17:29:07,734 | INFO | Rewiring complete | nodes=119 | edges 274->301 (+27) | density 0.0390->0.0429 | avg_degree 4.61->5.06
2026-04-08 17:29:43,465 | INFO | Rewiring complete | nodes=140 | edges 313->344 (+31) | density 0.0322->0.0354 | avg_degree 4.47->4.91
2026-04-08 17:30:19,690 | INFO | Rewiring complete | nodes=164 | edges 413->454 (+41) | density 0.0309->0.0340 | avg_degree 5.04->5.54
2026-04-08 17:30:56,992 | INFO | Rewiring complete | nodes=546 | edges 1313->1444 (+131) | density 0.0088->0.0097 | avg_degree 4.81->5.29
2026-04-08 17:31:33,210 | INFO | Rewiring complete | nodes=209 | edges 498->547 (+49) | density 0.0229->0.0252 | avg_degree 4.77->5.23
2026-04-08 17:32:10,212 | INFO | Rewiring complete | nodes=205 | edges 507->557 (+50) | density 0.0242->0.0266 | avg_degree 4.95->5.43
2026-04-08 17:32:46,904 | INFO | Rewiring complete | nodes=195 | edges 423->465 (+42) | density 0.0224->0.0246 | avg_degree 4.34->4.77
2026-04-08 17:33:25,903 | INFO | Rewiring complete | nodes=456 | edges 1031->1134 (+103) | density 0.0099->0.0109 | avg_degree 4.52->4.97
2026-04-08 17:34:01,727 | INFO | Rewiring complete | nodes=144 | edges 366->402 (+36) | density 0.0355->0.0390 | avg_degree 5.08->5.58
2026-04-08 17:34:34,737 | INFO | Rewiring complete | nodes=82 | edges 264->290 (+26) | density 0.0795->0.0873 | avg_degree 6.44->7.07
2026-04-08 17:35:05,145 | INFO | Rewiring complete | nodes=71 | edges 171->188 (+17) | density 0.0688->0.0757 | avg_degree 4.82->5.30
2026-04-08 17:35:35,306 | INFO | Rewiring complete | nodes=70 | edges 179->196 (+17) | density 0.0741->0.0812 | avg_degree 5.11->5.60
2026-04-08 17:36:09,664 | INFO | Rewiring complete | nodes=252 | edges 573->630 (+57) | density 0.0181->0.0199 | avg_degree 4.55->5.00
2026-04-08 17:36:45,353 | INFO | Rewiring complete | nodes=144 | edges 346->380 (+34) | density 0.0336->0.0369 | avg_degree 4.81->5.28
2026-04-08 17:37:20,326 | INFO | Rewiring complete | nodes=91 | edges 225->247 (+22) | density 0.0549->0.0603 | avg_degree 4.95->5.43
2026-04-08 17:37:55,855 | INFO | Rewiring complete | nodes=177 | edges 485->533 (+48) | density 0.0311->0.0342 | avg_degree 5.48->6.02
2026-04-08 17:38:31,642 | INFO | Rewiring complete | nodes=570 | edges 1385->1523 (+138) | density 0.0085->0.0094 | avg_degree 4.86->5.34
2026-04-08 17:39:07,610 | INFO | Rewiring complete | nodes=182 | edges 434->477 (+43) | density 0.0263->0.0290 | avg_degree 4.77->5.24
2026-04-08 17:39:41,677 | INFO | Rewiring complete | nodes=100 | edges 222->244 (+22) | density 0.0448->0.0493 | avg_degree 4.44->4.88
2026-04-08 17:40:15,458 | INFO | Rewiring complete | nodes=90 | edges 221->243 (+22) | density 0.0552->0.0607 | avg_degree 4.91->5.40
2026-04-08 17:40:51,170 | INFO | Rewiring complete | nodes=236 | edges 573->630 (+57) | density 0.0207->0.0227 | avg_degree 4.86->5.34
2026-04-08 17:41:16,799 | INFO | Rewiring complete | nodes=41 | edges 114->125 (+11) | density 0.1390->0.1524 | avg_degree 5.56->6.10
2026-04-08 17:41:54,148 | INFO | Rewiring complete | nodes=114 | edges 284->312 (+28) | density 0.0441->0.0484 | avg_degree 4.98->5.47
2026-04-08 17:42:28,783 | INFO | Rewiring complete | nodes=102 | edges 216->237 (+21) | density 0.0419->0.0460 | avg_degree 4.24->4.65
2026-04-08 17:43:04,612 | INFO | Rewiring complete | nodes=127 | edges 300->330 (+30) | density 0.0375->0.0412 | avg_degree 4.72->5.20
2026-04-08 17:43:41,436 | INFO | Rewiring complete | nodes=208 | edges 533->586 (+53) | density 0.0248->0.0272 | avg_degree 5.12->5.63
2026-04-08 17:44:16,821 | INFO | Rewiring complete | nodes=122 | edges 308->338 (+30) | density 0.0417->0.0458 | avg_degree 5.05->5.54
2026-04-08 17:44:51,659 | INFO | Rewiring complete | nodes=91 | edges 174->191 (+17) | density 0.0425->0.0466 | avg_degree 3.82->4.20
2026-04-08 17:45:29,323 | INFO | Rewiring complete | nodes=185 | edges 408->448 (+40) | density 0.0240->0.0263 | avg_degree 4.41->4.84
2026-04-08 17:46:06,172 | INFO | Rewiring complete | nodes=138 | edges 296->325 (+29) | density 0.0313->0.0344 | avg_degree 4.29->4.71
2026-04-08 17:46:43,182 | INFO | Rewiring complete | nodes=211 | edges 491->540 (+49) | density 0.0222->0.0244 | avg_degree 4.65->5.12
2026-04-08 17:47:19,521 | INFO | Rewiring complete | nodes=259 | edges 714->785 (+71) | density 0.0214->0.0235 | avg_degree 5.51->6.06
2026-04-08 17:47:55,038 | INFO | Rewiring complete | nodes=508 | edges 1109->1219 (+110) | density 0.0086->0.0095 | avg_degree 4.37->4.80
2026-04-08 17:48:22,885 | INFO | Rewiring complete | nodes=65 | edges 140->154 (+14) | density 0.0673->0.0740 | avg_degree 4.31->4.74
2026-04-08 17:48:48,274 | INFO | Rewiring complete | nodes=58 | edges 128->140 (+12) | density 0.0774->0.0847 | avg_degree 4.41->4.83
2026-04-08 17:49:24,628 | INFO | Rewiring complete | nodes=315 | edges 961->1057 (+96) | density 0.0194->0.0214 | avg_degree 6.10->6.71
2026-04-08 17:50:01,723 | INFO | Rewiring complete | nodes=98 | edges 233->256 (+23) | density 0.0490->0.0539 | avg_degree 4.76->5.22
2026-04-08 17:50:31,531 | INFO | Rewiring complete | nodes=73 | edges 164->180 (+16) | density 0.0624->0.0685 | avg_degree 4.49->4.93
2026-04-08 17:51:08,026 | INFO | Rewiring complete | nodes=569 | edges 1601->1761 (+160) | density 0.0099->0.0109 | avg_degree 5.63->6.19
2026-04-08 17:51:42,823 | INFO | Rewiring complete | nodes=160 | edges 354->389 (+35) | density 0.0278->0.0306 | avg_degree 4.42->4.86
2026-04-08 17:52:19,652 | INFO | Rewiring complete | nodes=353 | edges 718->789 (+71) | density 0.0116->0.0127 | avg_degree 4.07->4.47
2026-04-08 17:52:56,551 | INFO | Rewiring complete | nodes=421 | edges 1173->1290 (+117) | density 0.0133->0.0146 | avg_degree 5.57->6.13
2026-04-08 17:53:33,322 | INFO | Rewiring complete | nodes=229 | edges 718->789 (+71) | density 0.0275->0.0302 | avg_degree 6.27->6.89
2026-04-08 17:54:09,814 | INFO | Rewiring complete | nodes=224 | edges 552->607 (+55) | density 0.0221->0.0243 | avg_degree 4.93->5.42
2026-04-08 17:54:44,437 | INFO | Rewiring complete | nodes=254 | edges 594->653 (+59) | density 0.0185->0.0203 | avg_degree 4.68->5.14
2026-04-08 17:55:19,641 | INFO | Rewiring complete | nodes=401 | edges 944->1038 (+94) | density 0.0118->0.0129 | avg_degree 4.71->5.18
2026-04-08 17:55:57,081 | INFO | Rewiring complete | nodes=530 | edges 1235->1358 (+123) | density 0.0088->0.0097 | avg_degree 4.66->5.12
2026-04-08 17:56:33,852 | INFO | Rewiring complete | nodes=576 | edges 1346->1480 (+134) | density 0.0081->0.0089 | avg_degree 4.67->5.14
2026-04-08 17:57:10,936 | INFO | Rewiring complete | nodes=188 | edges 504->554 (+50) | density 0.0287->0.0315 | avg_degree 5.36->5.89
2026-04-08 17:57:42,579 | INFO | Rewiring complete | nodes=91 | edges 193->212 (+19) | density 0.0471->0.0518 | avg_degree 4.24->4.66
2026-04-08 17:58:17,386 | INFO | Rewiring complete | nodes=238 | edges 536->589 (+53) | density 0.0190->0.0209 | avg_degree 4.50->4.95
2026-04-08 17:58:54,007 | INFO | Rewiring complete | nodes=218 | edges 495->544 (+49) | density 0.0209->0.0230 | avg_degree 4.54->4.99
2026-04-08 17:59:21,580 | INFO | Rewiring complete | nodes=65 | edges 145->159 (+14) | density 0.0697->0.0764 | avg_degree 4.46->4.89
2026-04-08 17:59:59,018 | INFO | Rewiring complete | nodes=115 | edges 307->337 (+30) | density 0.0468->0.0514 | avg_degree 5.34->5.86
2026-04-08 18:00:29,318 | INFO | Rewiring complete | nodes=76 | edges 169->185 (+16) | density 0.0593->0.0649 | avg_degree 4.45->4.87
2026-04-08 18:01:05,217 | INFO | Rewiring complete | nodes=217 | edges 469->515 (+46) | density 0.0200->0.0220 | avg_degree 4.32->4.75
2026-04-08 18:01:42,612 | INFO | Rewiring complete | nodes=223 | edges 575->632 (+57) | density 0.0232->0.0255 | avg_degree 5.16->5.67
2026-04-08 18:02:19,666 | INFO | Rewiring complete | nodes=144 | edges 314->345 (+31) | density 0.0305->0.0335 | avg_degree 4.36->4.79
2026-04-08 18:02:54,297 | INFO | Rewiring complete | nodes=100 | edges 267->293 (+26) | density 0.0539->0.0592 | avg_degree 5.34->5.86
2026-04-08 18:03:31,036 | INFO | Rewiring complete | nodes=263 | edges 621->683 (+62) | density 0.0180->0.0198 | avg_degree 4.72->5.19
2026-04-08 18:04:06,786 | INFO | Rewiring complete | nodes=240 | edges 695->764 (+69) | density 0.0242->0.0266 | avg_degree 5.79->6.37
2026-04-08 18:04:31,780 | INFO | Rewiring complete | nodes=46 | edges 118->129 (+11) | density 0.1140->0.1246 | avg_degree 5.13->5.61
2026-04-08 18:04:56,809 | INFO | Rewiring complete | nodes=68 | edges 137->150 (+13) | density 0.0601->0.0658 | avg_degree 4.03->4.41
2026-04-08 18:05:33,348 | INFO | Rewiring complete | nodes=192 | edges 468->514 (+46) | density 0.0255->0.0280 | avg_degree 4.88->5.35
2026-04-08 18:06:09,320 | INFO | Rewiring complete | nodes=186 | edges 427->469 (+42) | density 0.0248->0.0273 | avg_degree 4.59->5.04
2026-04-08 18:06:37,150 | INFO | Rewiring complete | nodes=74 | edges 159->174 (+15) | density 0.0589->0.0644 | avg_degree 4.30->4.70
2026-04-08 18:07:13,471 | INFO | Rewiring complete | nodes=123 | edges 510->561 (+51) | density 0.0680->0.0748 | avg_degree 8.29->9.12
2026-04-08 18:07:50,655 | INFO | Rewiring complete | nodes=372 | edges 1034->1137 (+103) | density 0.0150->0.0165 | avg_degree 5.56->6.11
2026-04-08 18:08:27,852 | INFO | Rewiring complete | nodes=227 | edges 611->672 (+61) | density 0.0238->0.0262 | avg_degree 5.38->5.92
2026-04-08 18:09:04,289 | INFO | Rewiring complete | nodes=182 | edges 474->521 (+47) | density 0.0288->0.0316 | avg_degree 5.21->5.73
2026-04-08 18:09:39,749 | INFO | Rewiring complete | nodes=139 | edges 343->377 (+34) | density 0.0358->0.0393 | avg_degree 4.94->5.42
2026-04-08 18:10:17,754 | INFO | Rewiring complete | nodes=112 | edges 293->322 (+29) | density 0.0471->0.0518 | avg_degree 5.23->5.75
2026-04-08 18:10:48,144 | INFO | Rewiring complete | nodes=72 | edges 177->194 (+17) | density 0.0692->0.0759 | avg_degree 4.92->5.39
2026-04-08 18:11:22,229 | INFO | Rewiring complete | nodes=295 | edges 684->752 (+68) | density 0.0158->0.0173 | avg_degree 4.64->5.10
2026-04-08 18:11:49,035 | INFO | Rewiring complete | nodes=59 | edges 134->147 (+13) | density 0.0783->0.0859 | avg_degree 4.54->4.98
2026-04-08 18:12:27,080 | INFO | Rewiring complete | nodes=262 | edges 547->601 (+54) | density 0.0160->0.0176 | avg_degree 4.18->4.59
2026-04-08 18:13:02,730 | INFO | Rewiring complete | nodes=181 | edges 446->490 (+44) | density 0.0274->0.0301 | avg_degree 4.93->5.41
2026-04-08 18:13:41,276 | INFO | Rewiring complete | nodes=212 | edges 453->498 (+45) | density 0.0203->0.0223 | avg_degree 4.27->4.70
2026-04-08 18:14:16,409 | INFO | Rewiring complete | nodes=237 | edges 504->554 (+50) | density 0.0180->0.0198 | avg_degree 4.25->4.68
2026-04-08 18:14:49,816 | INFO | Rewiring complete | nodes=74 | edges 224->246 (+22) | density 0.0829->0.0911 | avg_degree 6.05->6.65
2026-04-08 18:15:21,147 | INFO | Rewiring complete | nodes=91 | edges 188->206 (+18) | density 0.0459->0.0503 | avg_degree 4.13->4.53
2026-04-08 18:15:56,123 | INFO | Rewiring complete | nodes=339 | edges 851->936 (+85) | density 0.0149->0.0163 | avg_degree 5.02->5.52
2026-04-08 18:16:32,597 | INFO | Rewiring complete | nodes=111 | edges 289->317 (+28) | density 0.0473->0.0519 | avg_degree 5.21->5.71
2026-04-08 18:17:06,005 | INFO | Rewiring complete | nodes=79 | edges 240->264 (+24) | density 0.0779->0.0857 | avg_degree 6.08->6.68
2026-04-08 18:17:41,501 | INFO | Rewiring complete | nodes=250 | edges 578->635 (+57) | density 0.0186->0.0204 | avg_degree 4.62->5.08
2026-04-08 18:18:19,199 | INFO | Rewiring complete | nodes=140 | edges 281->309 (+28) | density 0.0289->0.0318 | avg_degree 4.01->4.41
2026-04-08 18:18:54,376 | INFO | Rewiring complete | nodes=221 | edges 536->589 (+53) | density 0.0220->0.0242 | avg_degree 4.85->5.33
2026-04-08 18:19:30,521 | INFO | Rewiring complete | nodes=184 | edges 415->456 (+41) | density 0.0246->0.0271 | avg_degree 4.51->4.96
2026-04-08 18:20:06,346 | INFO | Rewiring complete | nodes=239 | edges 736->809 (+73) | density 0.0259->0.0284 | avg_degree 6.16->6.77
2026-04-08 18:20:44,845 | INFO | Rewiring complete | nodes=221 | edges 664->730 (+66) | density 0.0273->0.0300 | avg_degree 6.01->6.61
2026-04-08 18:21:20,782 | INFO | Rewiring complete | nodes=145 | edges 362->398 (+36) | density 0.0347->0.0381 | avg_degree 4.99->5.49
